shape,scale0,beta1,beta2
5.5354850712256205,746.8163376130389,-0.14057568438629603,0.5272024835471466
5.312966253194494,803.1431056022739,-0.1249171584962213,0.38930007425318913
5.352637407352163,641.0830512068935,-0.1583679476254526,0.3967245614723448
4.643705935265808,803.4141024830985,-0.03302023879165886,0.3695159721407482
3.321065974515051,777.0568200039305,-0.01743994010470927,0.2624204150907944
4.992070068028016,684.2482208560189,-0.10733023680892191,0.25255227241713546
4.355022045048883,745.6781514530303,-0.07494783414645703,0.32315089038554323
4.975398896805145,709.2065087559902,-0.12384336368968515,0.3968190114178919
6.269855396533172,786.6178008623463,-0.017699050449866763,0.4439353249596978
4.4621983461679795,710.8811717869482,-0.11990684723507228,0.16768160496909662
3.568840106376494,810.8544136925336,-0.20051353281340029,0.4743983429684009
4.625678184537894,658.7587078426166,-0.17999978169545594,0.4138725946534625
4.609834196755246,735.6157612853408,-0.07076791467985805,0.15545976856306876
5.586135880285242,737.7150919357337,-0.03150815652418292,0.30034132540191455
5.2956375839863545,840.5481384444648,-0.041592108083825186,0.3623581517411476
6.051576143987935,709.578852084353,-0.06655525622858213,0.16613974542564874
5.614742456230542,748.151689230185,-0.06051317528982491,0.5012099873342841
4.9181065241716535,697.3201756109919,-0.16529082587220564,0.40690708093124167
6.0867473859029415,773.177289389684,-0.08553507716222031,0.37120347449180224
4.22329874356805,740.6603549940148,-0.038744982186409385,-0.02287613841318891
3.2735976922906853,724.2935578950701,-0.15977953268361667,0.2784107587633797
3.8747261750902005,712.05903443105,-0.17228328352027217,0.3641809827997428
5.798064750340357,774.6363773391698,-0.06656296200137662,0.3465720852174704
5.052896946654815,841.1638851410523,-0.1435061819336908,0.5192199930858818
4.156511833592346,701.202182402561,-0.17048135967940986,0.4610841831427184
5.193021027272861,690.7681622806141,-0.09817672495787948,0.38571601819218176
4.11488443449599,803.8071004707858,-0.044353549391222886,0.1672602795600006
5.664150411755901,773.5171669047315,-0.040612319576606014,0.3734386133324918
4.995794701624236,736.9069434957295,-0.1687322127492209,0.4439477776130047
4.8684018986765505,724.4511664078185,-0.15201470595701078,0.46367529532953444
4.636025697836455,780.7153229034283,-0.05183016890385133,0.5379811729683391
5.542892115877445,719.581171430805,0.016764129848402146,0.1341835034852112
4.73413485827362,789.1446112735254,-0.10156414951488295,0.42436682519047836
3.888271673705069,680.4526297510811,-0.20466021197950188,0.3996722023920885
3.9865131849501045,639.2500301020202,-0.11882697754746982,0.27583676547706787
7.103576658281722,766.4916253711676,-0.09027678244395987,0.5330979865692838
6.661761956462582,755.0115427705866,-0.044010525932670734,0.4334074965639315
5.720254873668351,799.8933973188185,-0.0391525074809578,0.5025315995346125
4.557695519359538,741.0840734521738,-0.14218583725164094,0.5547613386416167
7.2358503943536165,920.6709245322174,0.06876419138584301,0.4692961180536331
6.046364241596907,662.2658589455152,-0.08113269468634862,0.1556083459506017
5.763407815030505,742.3501192643228,-0.10961583711560674,0.46798380179771304
5.0106623060251705,746.9352789770879,-0.015879397045652468,0.100842128077441
4.558594207818855,778.2556980174961,-0.028676124935122192,0.43541734561081624
3.8790441694248443,783.2921445388882,-0.08934800472085312,0.4153236832471225
6.610041214154818,689.1286776172811,-0.07645112998925883,0.31009029695233603
5.0145602871950175,784.4089936749328,-0.05015221481996287,0.32479535420950945
4.335940705065201,650.5947735484251,-0.07688783217035454,0.21399114745585174
4.590431104422269,826.9912930497966,-0.11886406030483083,0.29434272644545667
5.3916527282595625,766.7559187086538,-0.04548177189934164,0.23153634452631028
4.14374007198234,858.9173922956752,-0.00016323472668861578,0.5810184470453426
6.2803405563957595,902.7362238792421,-0.02486775392573338,0.5428114907281928
5.986793250296463,696.0025095559354,-0.11535506426605258,0.06161905825172995
