vin_label,horizon_days,n_days,feature,window_mean,baseline_mean,z_vs_baseline,nf_p05,nf_p95,discriminative
VIN2_F_ALT,90,30,vsi_cv,0.0042,0.00430000014603138,-0.14,0.0029,0.0172,False
VIN2_F_ALT,90,30,vsi_min,25.8383,26.061800003051758,-0.1,20.2,27.8,False
VIN2_F_ALT,90,30,vsi_p05,27.88,27.8762,0.04,27.4,28.0,False
VIN2_F_ALT,90,30,vsi_range,0.32,0.3203,-0.0,0.2,1.4,False
VIN2_F_ALT,90,30,vsi_entropy,0.2496,0.2983,-0.29,0.061,1.8878,False
VIN2_F_ALT,90,30,vsi_sag_frac,0.0001,0.0001,-0.02,0.0,0.0016,False
VIN2_F_ALT,90,30,idle_vsi_mean,28.0766,28.066299438476562,0.2,27.7998,28.2619,False
VIN2_F_ALT,90,30,cruise_vsi_mean,28.0123,28.015499114990234,-0.06,27.7962,28.2491,False
VIN2_F_ALT,90,30,resting_vsi_mean,25.5381,25.074499130249023,0.36,23.589,26.39,False
VIN2_F_ALT,90,30,crank_vsi_min,22.0738,21.153499603271484,0.34,16.39,24.8,False
VIN2_F_ALT,90,30,ged2_cnt,0.0,0.0,,0.0,0.0,False
VIN2_F_ALT,90,30,ged2_frac,0.0,0.0,,0.0,0.0,False
VIN2_F_ALT,90,30,sma_starts,0.2,0.2597,-0.1,0.0,3.0,False
VIN2_F_ALT,90,30,rpm_mean,1030.606,991.9744262695312,0.27,725.2306,1100.9621,False
VIN2_F_ALT,60,7,vsi_mean,28.0477,28.0398006439209,0.16,27.802,28.2432,False
VIN2_F_ALT,60,7,vsi_std,0.1189,0.121799997985363,-0.09,0.0804,0.4849,False
VIN2_F_ALT,60,7,vsi_cv,0.0042,0.00430000014603138,-0.1,0.0029,0.0172,False
VIN2_F_ALT,60,7,vsi_min,25.2,26.061800003051758,-0.39,20.2,27.8,False
VIN2_F_ALT,60,7,vsi_p05,27.8571,27.8762,-0.2,27.4,28.0,False
VIN2_F_ALT,60,7,vsi_range,0.3143,0.3203,-0.06,0.2,1.4,False
VIN2_F_ALT,60,7,vsi_entropy,0.2779,0.2983,-0.12,0.061,1.8878,False
VIN2_F_ALT,60,7,vsi_sag_frac,0.0001,0.0001,0.07,0.0,0.0016,False
VIN2_F_ALT,60,7,idle_vsi_mean,28.061,28.066299438476562,-0.1,27.7998,28.2619,False
VIN2_F_ALT,60,7,cruise_vsi_mean,28.0289,28.015499114990234,0.25,27.7962,28.2491,False
VIN2_F_ALT,60,7,resting_vsi_mean,24.4212,25.074499130249023,-0.5,23.589,26.39,False
VIN2_F_ALT,60,7,crank_vsi_min,20.8633,21.153499603271484,-0.11,16.39,24.8,False
VIN2_F_ALT,60,7,ged2_cnt,0.0,0.0,,0.0,0.0,False
VIN2_F_ALT,60,7,ged2_frac,0.0,0.0,,0.0,0.0,False
VIN2_F_ALT,60,7,sma_starts,0.5714,0.2597,0.53,0.0,3.0,False
VIN2_F_ALT,60,7,rpm_mean,1059.9719,991.9744262695312,0.48,725.2306,1100.9621,False
VIN2_F_ALT,45,14,vsi_mean,28.0509,28.0398006439209,0.22,27.802,28.2432,False
VIN2_F_ALT,45,14,vsi_std,0.1245,0.121799997985363,0.09,0.0804,0.4849,False
VIN2_F_ALT,45,14,vsi_cv,0.0044,0.00430000014603138,0.08,0.0029,0.0172,False
VIN2_F_ALT,45,14,vsi_min,26.3264,26.061800003051758,0.12,20.2,27.8,False
VIN2_F_ALT,45,14,vsi_p05,27.9,27.8762,0.24,27.4,28.0,False
VIN2_F_ALT,45,14,vsi_range,0.3,0.3203,-0.21,0.2,1.4,False
VIN2_F_ALT,45,14,vsi_entropy,0.2342,0.2983,-0.38,0.061,1.8878,False
VIN2_F_ALT,45,14,vsi_sag_frac,0.0,0.0001,-0.18,0.0,0.0016,False
VIN2_F_ALT,45,14,idle_vsi_mean,28.0664,28.066299438476562,0.0,27.7998,28.2619,False
VIN2_F_ALT,45,14,cruise_vsi_mean,28.0372,28.015499114990234,0.41,27.7962,28.2491,False
VIN2_F_ALT,45,14,resting_vsi_mean,25.7079,25.074499130249023,0.49,23.589,26.39,False
VIN2_F_ALT,45,14,crank_vsi_min,22.6,21.153499603271484,0.54,16.39,24.8,False
VIN2_F_ALT,45,14,ged2_cnt,0.0,0.0,,0.0,0.0,False
VIN2_F_ALT,45,14,ged2_frac,0.0,0.0,,0.0,0.0,False
VIN2_F_ALT,45,14,sma_starts,0.0714,0.2597,-0.32,0.0,3.0,False
VIN2_F_ALT,45,14,rpm_mean,1070.0868,991.9744262695312,0.55,725.2306,1100.9621,False
VIN2_F_ALT,30,13,vsi_mean,28.0513,28.0398006439209,0.23,27.802,28.2432,False
VIN2_F_ALT,30,13,vsi_std,0.1198,0.121799997985363,-0.07,0.0804,0.4849,False
VIN2_F_ALT,30,13,vsi_cv,0.0043,0.00430000014603138,-0.07,0.0029,0.0172,False
VIN2_F_ALT,30,13,vsi_min,26.5231,26.061800003051758,0.21,20.2,27.8,False
VIN2_F_ALT,30,13,vsi_p05,27.9231,27.8762,0.48,27.4,28.0,False
VIN2_F_ALT,30,13,vsi_range,0.2615,0.3203,-0.6,0.2,1.4,False
VIN2_F_ALT,30,13,vsi_entropy,0.2617,0.2983,-0.21,0.061,1.8878,False
VIN2_F_ALT,30,13,vsi_sag_frac,0.0,0.0001,-0.17,0.0,0.0016,False
VIN2_F_ALT,30,13,idle_vsi_mean,28.0862,28.066299438476562,0.38,27.7998,28.2619,False
VIN2_F_ALT,30,13,cruise_vsi_mean,28.0368,28.015499114990234,0.4,27.7962,28.2491,False
VIN2_F_ALT,30,13,resting_vsi_mean,23.717,25.074499130249023,-1.05,23.589,26.39,False
VIN2_F_ALT,30,13,crank_vsi_min,20.28,21.153499603271484,-0.33,16.39,24.8,False
VIN2_F_ALT,30,13,ged2_cnt,0.0,0.0,,0.0,0.0,False
VIN2_F_ALT,30,13,ged2_frac,0.0,0.0,,0.0,0.0,False
VIN2_F_ALT,30,13,sma_starts,0.3077,0.2597,0.08,0.0,3.0,False
VIN2_F_ALT,30,13,rpm_mean,1101.0277,991.9744262695312,0.77,725.2306,1100.9621,False
VIN2_F_ALT,14,4,vsi_mean,28.0808,28.0398006439209,0.83,27.802,28.2432,False
VIN2_F_ALT,14,4,vsi_std,0.1081,0.121799997985363,-0.45,0.0804,0.4849,False
VIN2_F_ALT,14,4,vsi_cv,0.0038,0.00430000014603138,-0.46,0.0029,0.0172,False
VIN2_F_ALT,14,4,vsi_min,27.1475,26.061800003051758,0.49,20.2,27.8,False
VIN2_F_ALT,14,4,vsi_p05,27.95,27.8762,0.76,27.4,28.0,False
VIN2_F_ALT,14,4,vsi_range,0.25,0.3203,-0.72,0.2,1.4,False
VIN2_F_ALT,14,4,vsi_entropy,0.192,0.2983,-0.62,0.061,1.8878,False
VIN2_F_ALT,14,4,vsi_sag_frac,0.0,0.0001,-0.31,0.0,0.0016,False
VIN2_F_ALT,14,4,idle_vsi_mean,28.1249,28.066299438476562,1.13,27.7998,28.2619,False
VIN2_F_ALT,14,4,cruise_vsi_mean,28.0638,28.015499114990234,0.91,27.7962,28.2491,False
VIN2_F_ALT,14,4,resting_vsi_mean,25.055,25.074499130249023,-0.02,23.589,26.39,False
VIN2_F_ALT,14,4,crank_vsi_min,12.8,21.153499603271484,-3.13,16.39,24.8,True
VIN2_F_ALT,14,4,ged2_cnt,0.0,0.0,,0.0,0.0,False
VIN2_F_ALT,14,4,ged2_frac,0.0,0.0,,0.0,0.0,False
VIN2_F_ALT,14,4,sma_starts,0.25,0.2597,-0.02,0.0,3.0,False
VIN2_F_ALT,14,4,rpm_mean,1013.2966,991.9744262695312,0.15,725.2306,1100.9621,False
VIN2_F_ALT,7,7,vsi_mean,27.5008,28.0398006439209,-10.88,27.802,28.2432,True
VIN2_F_ALT,7,7,vsi_std,1.1077,0.121799997985363,32.48,0.0804,0.4849,True
VIN2_F_ALT,7,7,vsi_cv,0.0426,0.00430000014603138,35.38,0.0029,0.0172,True
VIN2_F_ALT,7,7,vsi_min,23.77,26.061800003051758,-1.04,20.2,27.8,False
VIN2_F_ALT,7,7,vsi_p05,25.2,27.8762,-27.49,27.4,28.0,True
VIN2_F_ALT,7,7,vsi_range,3.0271,0.3203,27.6,0.2,1.4,True
VIN2_F_ALT,7,7,vsi_entropy,0.4527,0.2983,0.91,0.061,1.8878,False
VIN2_F_ALT,7,7,vsi_sag_frac,0.0536,0.0001,234.73,0.0,0.0016,True
VIN2_F_ALT,7,7,idle_vsi_mean,27.2722,28.066299438476562,-15.28,27.7998,28.2619,True
VIN2_F_ALT,7,7,cruise_vsi_mean,27.5445,28.015499114990234,-8.85,27.7962,28.2491,True
VIN2_F_ALT,7,7,resting_vsi_mean,22.3446,25.074499130249023,-2.1,23.589,26.39,True
VIN2_F_ALT,7,7,crank_vsi_min,15.395,21.153499603271484,-2.16,16.39,24.8,True
VIN2_F_ALT,7,7,ged2_cnt,0.0,0.0,,0.0,0.0,False
VIN2_F_ALT,7,7,ged2_frac,0.0,0.0,,0.0,0.0,False
VIN2_F_ALT,7,7,sma_starts,0.8571,0.2597,1.01,0.0,3.0,False
VIN2_F_ALT,7,7,rpm_mean,1050.8053,991.9744262695312,0.42,725.2306,1100.9621,False
VIN4_F_ALT,90,24,vsi_mean,28.0057,27.85070037841797,0.68,27.802,28.2432,False
VIN4_F_ALT,90,24,vsi_std,0.2585,0.2800000011920929,-0.16,0.0804,0.4849,False
VIN4_F_ALT,90,24,vsi_cv,0.0092,0.010099999606609344,-0.17,0.0029,0.0172,False
VIN4_F_ALT,90,24,vsi_min,24.4417,23.742599487304688,0.22,20.2,27.8,False
VIN4_F_ALT,90,24,vsi_p05,27.7167,27.5152,0.45,27.4,28.0,False
VIN4_F_ALT,90,24,vsi_range,0.6667,0.6222,0.11,0.2,1.4,False
VIN4_F_ALT,90,24,vsi_entropy,0.9314,0.9226,0.02,0.061,1.8878,False
VIN4_F_ALT,90,24,vsi_sag_frac,0.0003,0.0006,-0.29,0.0,0.0016,False
VIN4_F_ALT,90,24,idle_vsi_mean,27.9989,27.871599197387695,0.6,27.7998,28.2619,False
VIN4_F_ALT,90,24,cruise_vsi_mean,27.9987,27.836700439453125,0.65,27.7962,28.2491,False
VIN4_F_ALT,90,24,resting_vsi_mean,24.6932,23.930099487304688,0.43,23.589,26.39,False
VIN4_F_ALT,90,24,crank_vsi_min,19.4444,19.48889923095703,-0.02,16.39,24.8,False
VIN4_F_ALT,90,24,ged2_cnt,0.0,0.0,,0.0,0.0,False
VIN4_F_ALT,90,24,ged2_frac,0.0,0.0,,0.0,0.0,False
VIN4_F_ALT,90,24,sma_starts,0.0,0.0248,-0.13,0.0,3.0,False
VIN4_F_ALT,90,24,rpm_mean,917.0208,891.50732421875,0.24,725.2306,1100.9621,False
VIN4_F_ALT,60,15,vsi_mean,27.9486,27.85070037841797,0.43,27.802,28.2432,False
VIN4_F_ALT,60,15,vsi_std,0.1914,0.2800000011920929,-0.65,0.0804,0.4849,False
VIN4_F_ALT,60,15,vsi_cv,0.0068,0.010099999606609344,-0.65,0.0029,0.0172,False
VIN4_F_ALT,60,15,vsi_min,25.1067,23.742599487304688,0.42,20.2,27.8,False
VIN4_F_ALT,60,15,vsi_p05,27.8,27.5152,0.64,27.4,28.0,False
VIN4_F_ALT,60,15,vsi_range,0.4,0.6222,-0.57,0.2,1.4,False
VIN4_F_ALT,60,15,vsi_entropy,0.7096,0.9226,-0.46,0.061,1.8878,False
VIN4_F_ALT,60,15,vsi_sag_frac,0.0003,0.0006,-0.25,0.0,0.0016,False
VIN4_F_ALT,60,15,idle_vsi_mean,27.9674,27.871599197387695,0.45,27.7998,28.2619,False
VIN4_F_ALT,60,15,cruise_vsi_mean,27.9297,27.836700439453125,0.37,27.7962,28.2491,False
VIN4_F_ALT,60,15,resting_vsi_mean,24.7868,23.930099487304688,0.49,23.589,26.39,False
VIN4_F_ALT,60,15,crank_vsi_min,22.32,19.48889923095703,1.04,16.39,24.8,False
VIN4_F_ALT,60,15,ged2_cnt,0.0,0.0,,0.0,0.0,False
VIN4_F_ALT,60,15,ged2_frac,0.0,0.0,,0.0,0.0,False
VIN4_F_ALT,60,15,sma_starts,0.0,0.0248,-0.13,0.0,3.0,False
VIN4_F_ALT,60,15,rpm_mean,881.8474,891.50732421875,-0.09,725.2306,1100.9621,False
VIN4_F_ALT,45,14,vsi_mean,27.9399,27.85070037841797,0.39,27.802,28.2432,False
VIN4_F_ALT,45,14,vsi_std,0.2163,0.2800000011920929,-0.47,0.0804,0.4849,False
VIN4_F_ALT,45,14,vsi_cv,0.0077,0.010099999606609344,-0.47,0.0029,0.0172,False
VIN4_F_ALT,45,14,vsi_min,24.0429,23.742599487304688,0.09,20.2,27.8,False
VIN4_F_ALT,45,14,vsi_p05,27.8,27.5152,0.64,27.4,28.0,False
VIN4_F_ALT,45,14,vsi_range,0.3714,0.6222,-0.64,0.2,1.4,False
VIN4_F_ALT,45,14,vsi_entropy,0.7087,0.9226,-0.46,0.061,1.8878,False
VIN4_F_ALT,45,14,vsi_sag_frac,0.0007,0.0006,0.06,0.0,0.0016,False
VIN4_F_ALT,45,14,idle_vsi_mean,27.9467,27.871599197387695,0.35,27.7998,28.2619,False
VIN4_F_ALT,45,14,cruise_vsi_mean,27.9284,27.836700439453125,0.37,27.7962,28.2491,False
VIN4_F_ALT,45,14,resting_vsi_mean,24.6677,23.930099487304688,0.42,23.589,26.39,False
VIN4_F_ALT,45,14,crank_vsi_min,20.1667,19.48889923095703,0.25,16.39,24.8,False
VIN4_F_ALT,45,14,ged2_cnt,0.0,0.0,,0.0,0.0,False
VIN4_F_ALT,45,14,ged2_frac,0.0,0.0,,0.0,0.0,False
VIN4_F_ALT,45,14,sma_starts,0.0,0.0248,-0.13,0.0,3.0,False
VIN4_F_ALT,45,14,rpm_mean,873.9134,891.50732421875,-0.17,725.2306,1100.9621,False
VIN4_F_ALT,30,13,vsi_mean,28.0177,27.85070037841797,0.73,27.802,28.2432,False
VIN4_F_ALT,30,13,vsi_std,0.2065,0.2800000011920929,-0.54,0.0804,0.4849,False
VIN4_F_ALT,30,13,vsi_cv,0.0074,0.010099999606609344,-0.55,0.0029,0.0172,False
VIN4_F_ALT,30,13,vsi_min,24.3692,23.742599487304688,0.19,20.2,27.8,False
VIN4_F_ALT,30,13,vsi_p05,27.8,27.5152,0.64,27.4,28.0,False
VIN4_F_ALT,30,13,vsi_range,0.4,0.6222,-0.57,0.2,1.4,False
VIN4_F_ALT,30,13,vsi_entropy,0.4931,0.9226,-0.93,0.061,1.8878,False
VIN4_F_ALT,30,13,vsi_sag_frac,0.0005,0.0006,-0.05,0.0,0.0016,False
VIN4_F_ALT,30,13,idle_vsi_mean,28.0197,27.871599197387695,0.7,27.7998,28.2619,False
VIN4_F_ALT,30,13,cruise_vsi_mean,28.0144,27.836700439453125,0.71,27.7962,28.2491,False
VIN4_F_ALT,30,13,resting_vsi_mean,24.7981,23.930099487304688,0.49,23.589,26.39,False
VIN4_F_ALT,30,13,crank_vsi_min,21.0333,19.48889923095703,0.57,16.39,24.8,False
VIN4_F_ALT,30,13,ged2_cnt,0.0,0.0,,0.0,0.0,False
VIN4_F_ALT,30,13,ged2_frac,0.0,0.0,,0.0,0.0,False
VIN4_F_ALT,30,13,sma_starts,0.0,0.0248,-0.13,0.0,3.0,False
VIN4_F_ALT,30,13,rpm_mean,857.1679,891.50732421875,-0.33,725.2306,1100.9621,False
VIN4_F_ALT,14,7,vsi_mean,28.0889,27.85070037841797,1.04,27.802,28.2432,False
VIN4_F_ALT,14,7,vsi_std,0.248,0.2800000011920929,-0.23,0.0804,0.4849,False
VIN4_F_ALT,14,7,vsi_cv,0.0088,0.010099999606609344,-0.25,0.0029,0.0172,False
VIN4_F_ALT,14,7,vsi_min,25.2571,23.742599487304688,0.47,20.2,27.8,False
VIN4_F_ALT,14,7,vsi_p05,27.8,27.5152,0.64,27.4,28.0,False
VIN4_F_ALT,14,7,vsi_range,0.6286,0.6222,0.02,0.2,1.4,False
VIN4_F_ALT,14,7,vsi_entropy,0.9816,0.9226,0.13,0.061,1.8878,False
VIN4_F_ALT,14,7,vsi_sag_frac,0.0001,0.0006,-0.45,0.0,0.0016,False
VIN4_F_ALT,14,7,idle_vsi_mean,28.1312,27.871599197387695,1.23,27.7998,28.2619,False
VIN4_F_ALT,14,7,cruise_vsi_mean,27.9967,27.836700439453125,0.64,27.7962,28.2491,False
VIN4_F_ALT,14,7,resting_vsi_mean,23.7858,23.930099487304688,-0.08,23.589,26.39,False
VIN4_F_ALT,14,7,crank_vsi_min,14.9,19.48889923095703,-1.68,16.39,24.8,True
VIN4_F_ALT,14,7,ged2_cnt,0.0,0.0,,0.0,0.0,False
VIN4_F_ALT,14,7,ged2_frac,0.0,0.0,,0.0,0.0,False
VIN4_F_ALT,14,7,sma_starts,0.1429,0.0248,0.64,0.0,3.0,False
VIN4_F_ALT,14,7,rpm_mean,751.6723,891.50732421875,-1.33,725.2306,1100.9621,False
VIN4_F_ALT,7,7,vsi_mean,28.0225,27.85070037841797,0.75,27.802,28.2432,False
VIN4_F_ALT,7,7,vsi_std,0.2739,0.2800000011920929,-0.04,0.0804,0.4849,False
VIN4_F_ALT,7,7,vsi_cv,0.0098,0.010099999606609344,-0.06,0.0029,0.0172,False
VIN4_F_ALT,7,7,vsi_min,26.3143,23.742599487304688,0.8,20.2,27.8,False
VIN4_F_ALT,7,7,vsi_p05,27.6286,27.5152,0.26,27.4,28.0,False
VIN4_F_ALT,7,7,vsi_range,0.8857,0.6222,0.67,0.2,1.4,False
VIN4_F_ALT,7,7,vsi_entropy,1.3788,0.9226,0.98,0.061,1.8878,False
VIN4_F_ALT,7,7,vsi_sag_frac,0.0001,0.0006,-0.44,0.0,0.0016,False
VIN4_F_ALT,7,7,idle_vsi_mean,28.1886,27.871599197387695,1.5,27.7998,28.2619,False
VIN4_F_ALT,7,7,cruise_vsi_mean,27.9273,27.836700439453125,0.36,27.7962,28.2491,False
VIN4_F_ALT,7,7,resting_vsi_mean,24.1326,23.930099487304688,0.12,23.589,26.39,False
VIN4_F_ALT,7,7,crank_vsi_min,18.8,19.48889923095703,-0.25,16.39,24.8,False
VIN4_F_ALT,7,7,ged2_cnt,0.0,0.0,,0.0,0.0,False
VIN4_F_ALT,7,7,ged2_frac,0.0,0.0,,0.0,0.0,False
VIN4_F_ALT,7,7,sma_starts,0.0,0.0248,-0.13,0.0,3.0,False
VIN4_F_ALT,7,7,rpm_mean,950.7962,891.50732421875,0.56,725.2306,1100.9621,False
VIN10_F_ALT,90,27,vsi_mean,28.1575,28.149999618530273,0.17,27.802,28.2432,False
VIN10_F_ALT,90,27,vsi_std,0.1845,0.11760000139474869,1.73,0.0804,0.4849,False
VIN10_F_ALT,90,27,vsi_cv,0.0066,0.00419999985024333,1.73,0.0029,0.0172,False
VIN10_F_ALT,90,27,vsi_min,23.9981,24.536699295043945,-0.24,20.2,27.8,False
VIN10_F_ALT,90,27,vsi_p05,27.9852,27.9965,-0.19,27.4,28.0,False
VIN10_F_ALT,90,27,vsi_range,0.3733,0.2489,1.44,0.2,1.4,False
VIN10_F_ALT,90,27,vsi_entropy,0.3353,0.1925,1.24,0.061,1.8878,False
VIN10_F_ALT,90,27,vsi_sag_frac,0.0001,0.0001,0.36,0.0,0.0016,False
VIN10_F_ALT,90,27,idle_vsi_mean,28.1326,28.145299911499023,-0.25,27.7998,28.2619,False
VIN10_F_ALT,90,27,cruise_vsi_mean,28.1604,28.147899627685547,0.27,27.7962,28.2491,False
VIN10_F_ALT,90,27,resting_vsi_mean,24.5703,25.066099166870117,-0.81,23.589,26.39,False
VIN10_F_ALT,90,27,crank_vsi_min,20.86,21.673500061035156,-0.36,16.39,24.8,False
VIN10_F_ALT,90,27,ged2_cnt,0.0,0.0,,0.0,0.0,False
VIN10_F_ALT,90,27,ged2_frac,0.0,0.0,,0.0,0.0,False
VIN10_F_ALT,90,27,sma_starts,0.8519,0.8628,-0.01,0.0,3.0,False
VIN10_F_ALT,90,27,rpm_mean,943.566,958.4987182617188,-0.29,725.2306,1100.9621,False
VIN10_F_ALT,60,15,vsi_mean,28.1852,28.149999618530273,0.8,27.802,28.2432,False
VIN10_F_ALT,60,15,vsi_std,0.1504,0.11760000139474869,0.85,0.0804,0.4849,False
VIN10_F_ALT,60,15,vsi_cv,0.0053,0.00419999985024333,0.84,0.0029,0.0172,False
VIN10_F_ALT,60,15,vsi_min,23.5307,24.536699295043945,-0.44,20.2,27.8,False
VIN10_F_ALT,60,15,vsi_p05,28.0,27.9965,0.06,27.4,28.0,False
VIN10_F_ALT,60,15,vsi_range,0.3267,0.2489,0.9,0.2,1.4,False
VIN10_F_ALT,60,15,vsi_entropy,0.2908,0.1925,0.86,0.061,1.8878,False
VIN10_F_ALT,60,15,vsi_sag_frac,0.0001,0.0001,0.01,0.0,0.0016,False
VIN10_F_ALT,60,15,idle_vsi_mean,28.1676,28.145299911499023,0.44,27.7998,28.2619,False
VIN10_F_ALT,60,15,cruise_vsi_mean,28.1882,28.147899627685547,0.89,27.7962,28.2491,False
VIN10_F_ALT,60,15,resting_vsi_mean,24.4402,25.066099166870117,-1.02,23.589,26.39,False
VIN10_F_ALT,60,15,crank_vsi_min,19.8889,21.673500061035156,-0.8,16.39,24.8,False
VIN10_F_ALT,60,15,ged2_cnt,0.0,0.0,,0.0,0.0,False
VIN10_F_ALT,60,15,ged2_frac,0.0,0.0,,0.0,0.0,False
VIN10_F_ALT,60,15,sma_starts,0.9333,0.8628,0.06,0.0,3.0,False
VIN10_F_ALT,60,15,rpm_mean,918.0247,958.4987182617188,-0.78,725.2306,1100.9621,False
VIN10_F_ALT,45,15,vsi_mean,28.1976,28.149999618530273,1.08,27.802,28.2432,False
VIN10_F_ALT,45,15,vsi_std,0.093,0.11760000139474869,-0.64,0.0804,0.4849,False
VIN10_F_ALT,45,15,vsi_cv,0.0033,0.00419999985024333,-0.64,0.0029,0.0172,False
VIN10_F_ALT,45,15,vsi_min,25.278,24.536699295043945,0.33,20.2,27.8,False
VIN10_F_ALT,45,15,vsi_p05,28.0667,27.9965,1.18,27.4,28.0,False
VIN10_F_ALT,45,15,vsi_range,0.2727,0.2489,0.27,0.2,1.4,False
VIN10_F_ALT,45,15,vsi_entropy,0.2876,0.1925,0.83,0.061,1.8878,False
VIN10_F_ALT,45,15,vsi_sag_frac,0.0,0.0001,-0.36,0.0,0.0016,False
VIN10_F_ALT,45,15,idle_vsi_mean,28.1868,28.145299911499023,0.82,27.7998,28.2619,False
VIN10_F_ALT,45,15,cruise_vsi_mean,28.2001,28.147899627685547,1.15,27.7962,28.2491,False
VIN10_F_ALT,45,15,resting_vsi_mean,24.5988,25.066099166870117,-0.76,23.589,26.39,False
VIN10_F_ALT,45,15,crank_vsi_min,20.29,21.673500061035156,-0.62,16.39,24.8,False
VIN10_F_ALT,45,15,ged2_cnt,0.0,0.0,,0.0,0.0,False
VIN10_F_ALT,45,15,ged2_frac,0.0,0.0,,0.0,0.0,False
VIN10_F_ALT,45,15,sma_starts,0.8667,0.8628,0.0,0.0,3.0,False
VIN10_F_ALT,45,15,rpm_mean,962.158,958.4987182617188,0.07,725.2306,1100.9621,False
VIN10_F_ALT,30,9,vsi_mean,28.1964,28.149999618530273,1.05,27.802,28.2432,False
VIN10_F_ALT,30,9,vsi_std,0.116,0.11760000139474869,-0.04,0.0804,0.4849,False
VIN10_F_ALT,30,9,vsi_cv,0.0041,0.00419999985024333,-0.05,0.0029,0.0172,False
VIN10_F_ALT,30,9,vsi_min,22.0211,24.536699295043945,-1.11,20.2,27.8,False
VIN10_F_ALT,30,9,vsi_p05,28.0222,27.9965,0.43,27.4,28.0,False
VIN10_F_ALT,30,9,vsi_range,0.3256,0.2489,0.89,0.2,1.4,False
VIN10_F_ALT,30,9,vsi_entropy,0.2685,0.1925,0.66,0.061,1.8878,False
VIN10_F_ALT,30,9,vsi_sag_frac,0.0002,0.0001,0.47,0.0,0.0016,False
VIN10_F_ALT,30,9,idle_vsi_mean,28.1893,28.145299911499023,0.86,27.7998,28.2619,False
VIN10_F_ALT,30,9,cruise_vsi_mean,28.2011,28.147899627685547,1.17,27.7962,28.2491,False
VIN10_F_ALT,30,9,resting_vsi_mean,24.485,25.066099166870117,-0.95,23.589,26.39,False
VIN10_F_ALT,30,9,crank_vsi_min,20.9414,21.673500061035156,-0.33,16.39,24.8,False
VIN10_F_ALT,30,9,ged2_cnt,0.0,0.0,,0.0,0.0,False
VIN10_F_ALT,30,9,ged2_frac,0.0,0.0,,0.0,0.0,False
VIN10_F_ALT,30,9,sma_starts,1.4444,0.8628,0.47,0.0,3.0,False
VIN10_F_ALT,30,9,rpm_mean,945.1693,958.4987182617188,-0.26,725.2306,1100.9621,False
VIN10_F_ALT,14,7,vsi_mean,28.2207,28.149999618530273,1.6,27.802,28.2432,False
VIN10_F_ALT,14,7,vsi_std,0.0909,0.11760000139474869,-0.69,0.0804,0.4849,False
VIN10_F_ALT,14,7,vsi_cv,0.0032,0.00419999985024333,-0.7,0.0029,0.0172,False
VIN10_F_ALT,14,7,vsi_min,25.57,24.536699295043945,0.45,20.2,27.8,False
VIN10_F_ALT,14,7,vsi_p05,28.1429,27.9965,2.46,27.4,28.0,False
VIN10_F_ALT,14,7,vsi_range,0.2471,0.2489,-0.02,0.2,1.4,False
VIN10_F_ALT,14,7,vsi_entropy,0.4228,0.1925,2.0,0.061,1.8878,False
VIN10_F_ALT,14,7,vsi_sag_frac,0.0,0.0001,-0.3,0.0,0.0016,False
VIN10_F_ALT,14,7,idle_vsi_mean,28.2081,28.145299911499023,1.23,27.7998,28.2619,False
VIN10_F_ALT,14,7,cruise_vsi_mean,28.2226,28.147899627685547,1.64,27.7962,28.2491,False
VIN10_F_ALT,14,7,resting_vsi_mean,24.7223,25.066099166870117,-0.56,23.589,26.39,False
VIN10_F_ALT,14,7,crank_vsi_min,21.35,21.673500061035156,-0.14,16.39,24.8,False
VIN10_F_ALT,14,7,ged2_cnt,0.0,0.0,,0.0,0.0,False
VIN10_F_ALT,14,7,ged2_frac,0.0,0.0,,0.0,0.0,False
VIN10_F_ALT,14,7,sma_starts,0.4286,0.8628,-0.35,0.0,3.0,False
VIN10_F_ALT,14,7,rpm_mean,963.3422,958.4987182617188,0.09,725.2306,1100.9621,False
VIN10_F_ALT,7,7,vsi_mean,27.988,28.149999618530273,-3.67,27.802,28.2432,False
VIN10_F_ALT,7,7,vsi_std,0.4382,0.11760000139474869,8.3,0.0804,0.4849,False
VIN10_F_ALT,7,7,vsi_cv,0.0162,0.00419999985024333,8.75,0.0029,0.0172,False
VIN10_F_ALT,7,7,vsi_min,22.3986,24.536699295043945,-0.94,20.2,27.8,False
VIN10_F_ALT,7,7,vsi_p05,27.2857,27.9965,-11.94,27.4,28.0,True
VIN10_F_ALT,7,7,vsi_range,1.1043,0.2489,9.91,0.2,1.4,False
VIN10_F_ALT,7,7,vsi_entropy,0.6035,0.1925,3.58,0.061,1.8878,False
VIN10_F_ALT,7,7,vsi_sag_frac,0.0347,0.0001,222.88,0.0,0.0016,True
VIN10_F_ALT,7,7,idle_vsi_mean,28.0756,28.145299911499023,-1.37,27.7998,28.2619,False
VIN10_F_ALT,7,7,cruise_vsi_mean,27.9588,28.147899627685547,-4.16,27.7962,28.2491,False
VIN10_F_ALT,7,7,resting_vsi_mean,24.6688,25.066099166870117,-0.65,23.589,26.39,False
VIN10_F_ALT,7,7,crank_vsi_min,20.756,21.673500061035156,-0.41,16.39,24.8,False
VIN10_F_ALT,7,7,ged2_cnt,413.8571,0.0,,0.0,0.0,True
VIN10_F_ALT,7,7,ged2_frac,0.0379,0.0,,0.0,0.0,True
